,vec0,vec1,vec2,vec3,vec4,vec5,vec6,vec7,vec8,vec9,vec10,vec11,vec12,vec13,vec14,vec15,vec16,vec17,vec18,vec19
377,0.040479,-0.083651,-0.292619,0.687445,0.259716,-0.650504,0.285094,0.170752,-0.405346,-0.508732,-0.161877,0.514856,0.413789,-0.343212,0.120039,0.415711,0.285956,0.860218,-0.869651,-0.428420
378,-0.071158,0.000561,0.610147,0.791877,0.184988,0.021084,0.671651,0.291527,-0.262140,-0.131986,-0.105508,-0.178060,0.553524,-0.258600,0.138908,-0.098329,0.527042,0.877069,-0.260934,0.111325
379,-0.047237,0.042592,0.295394,0.489924,0.407405,0.138736,0.663847,0.131514,-0.007372,-0.203411,-0.167298,-0.281705,0.369645,-0.177386,0.087026,-0.039068,0.591617,0.674105,-0.177795,0.043050
380,-0.282884,0.032164,0.468361,0.549670,0.033896,0.131700,0.648856,0.411105,-0.058414,-0.093694,0.054810,-0.380748,0.417203,-0.071827,0.118387,-0.042403,0.385925,0.942656,-0.307793,0.215577
381,0.160467,0.027656,0.223480,0.468423,0.356835,0.216458,0.560073,0.274028,0.006321,-0.159233,-0.090903,-0.214576,0.065818,-0.221323,0.149787,0.086748,0.552957,0.544927,-0.385579,0.101527
382,-0.081540,0.034880,0.657414,0.724054,0.027533,0.154688,0.584605,0.099666,-0.297958,0.121990,0.043421,-0.270223,0.373635,-0.275479,0.059685,-0.146235,0.432582,0.688201,0.047902,0.157900
383,-0.088137,0.047916,0.353905,0.423326,0.394982,0.193427,0.472442,0.109104,0.005152,-0.225325,-0.138630,-0.337448,0.220216,-0.201940,0.092174,-0.080156,0.498888,0.462882,-0.098201,-0.035150
384,-0.089452,0.004977,0.352844,0.511547,0.324768,0.185192,0.669678,0.189220,0.031779,-0.186956,-0.119523,-0.292086,0.390402,-0.204340,0.085620,-0.084096,0.613546,0.645016,-0.213575,0.165026
385,0.054242,0.076229,0.287211,0.268340,0.230228,0.248222,0.419234,0.135759,-0.007487,-0.114759,-0.031673,-0.259580,0.046191,-0.192128,0.068170,-0.029649,0.400779,0.276800,-0.058097,0.026921
386,0.011874,-0.012901,-0.239647,0.287583,0.425698,-0.185023,0.364589,0.226040,0.139808,-0.435729,-0.202123,0.036500,0.495107,-0.035257,0.013696,0.191888,0.427212,0.654423,-0.593310,-0.113821
387,-0.164111,-0.127658,-0.092605,0.387839,0.323571,-0.357586,0.310843,0.205418,0.105011,-0.083706,-0.140651,0.156463,0.463954,-0.079254,0.044002,0.160948,0.235136,0.863416,-0.476771,0.003833
388,0.106277,-0.161923,0.028529,0.198748,0.258577,-0.127724,0.357208,0.076447,0.229561,0.276817,-0.243249,0.097875,0.427061,-0.192840,0.179594,0.060218,0.329793,0.340726,-0.509803,0.088346
389,0.039161,0.008970,0.082261,0.232819,0.173287,-0.143270,0.225470,0.158774,0.011810,0.027472,-0.061742,0.043432,0.224219,-0.180778,0.080494,0.113097,0.255360,0.351841,-0.320803,-0.087349
390,-0.125655,-0.059493,-0.245374,0.149089,0.105731,-0.227461,0.212203,0.354723,0.100003,-0.329920,-0.055959,0.039413,0.442909,-0.141243,0.093659,0.244998,0.333233,0.602415,-0.606290,-0.028427
391,-0.103850,-0.014849,-0.126046,0.160434,0.171055,-0.145234,0.293133,-0.057015,0.268042,-0.056823,-0.283960,-0.036182,0.114873,0.117416,0.080982,-0.157157,0.070545,0.400466,-0.131405,0.197286
392,0.095538,0.023302,0.189338,0.489664,0.084587,-0.132536,0.217902,0.210494,-0.227474,-0.479945,0.068279,-0.066187,0.665639,-0.201157,-0.019901,0.100165,-0.069551,0.692983,-0.192629,-0.341108
393,0.037484,-0.194512,0.007901,0.331367,0.167318,0.010158,0.292008,-0.009106,0.141733,-0.127085,-0.235997,-0.097777,0.188709,0.129394,-0.043402,-0.071424,0.219363,0.357349,-0.091798,0.106307
394,-0.165994,-0.245537,-0.178676,0.173393,0.234619,-0.333932,0.292343,-0.020729,0.183722,-0.121956,-0.092162,0.015917,0.365779,0.119764,0.098692,0.006025,0.077611,0.609350,-0.319099,0.023401
395,-0.063518,-0.004512,-0.212562,0.131335,0.206660,-0.044969,0.031587,0.080767,0.157825,-0.301434,-0.246390,0.054864,0.323132,0.189564,0.064177,0.017587,0.158931,0.196859,-0.306168,0.025876
396,-0.109281,0.036160,-0.076322,0.480999,0.248712,-0.267802,0.217954,0.468469,-0.044796,-0.286024,0.021997,0.060520,0.413361,-0.075558,-0.025327,0.314666,0.378772,0.872455,-0.752849,-0.191192
397,-0.038453,0.137149,0.027669,0.343187,0.073805,-0.188798,-0.022822,0.389134,-0.173320,-0.002854,0.181839,-0.025852,0.152587,-0.111176,-0.071680,0.362301,0.221850,0.768100,-0.714324,-0.207363
398,-0.081173,-0.205159,-0.314815,0.025553,0.258334,0.257189,0.575312,0.491581,0.622786,-0.340627,-0.164589,0.042936,0.484755,0.411099,0.039954,0.127825,0.241240,0.779991,-0.636277,0.052103
399,-0.099392,0.114792,-0.675732,0.040377,0.449683,-0.611891,-0.033814,0.389227,0.167999,-0.924738,-0.072802,0.374726,0.656207,0.202201,0.203375,0.168185,0.455877,0.879074,-0.461825,-0.217469
400,-0.318506,-0.306354,-0.165881,0.179092,0.161571,-0.118506,0.414363,0.260732,0.364423,-0.175248,-0.185684,0.248128,0.390330,0.285852,0.271208,0.111425,0.308319,0.614394,-0.401654,0.281938
401,0.065322,-0.145130,-0.153882,0.467378,0.395319,-0.327449,0.402146,0.206589,0.056600,-0.291935,-0.126198,0.145758,0.420057,-0.148463,0.054209,0.294424,0.439216,0.652346,-0.728447,-0.151931
402,-0.067092,-0.122318,-0.101655,0.338320,0.249013,-0.437770,0.323080,0.413416,0.092392,-0.454536,-0.018078,0.351843,0.480532,0.045509,0.178873,0.324897,0.508017,0.733656,-0.551000,-0.210893
403,0.059526,0.039675,0.452348,0.284288,0.038147,0.160439,0.346554,0.111880,-0.234326,0.133863,0.161473,-0.179515,0.050904,-0.152862,0.025018,-0.081047,0.251578,0.289805,0.060516,0.062081
404,-0.136794,-0.112768,-0.272138,-0.212453,0.132264,0.402643,0.289216,0.017956,0.564333,-0.124538,-0.153671,-0.220297,0.223395,0.379507,0.081513,-0.151830,0.016616,0.212316,-0.067524,0.134672
405,-0.060725,-0.082520,-0.170787,0.485189,0.384680,-0.277873,0.461280,0.215007,0.118776,-0.349329,-0.190081,0.154703,0.540610,-0.049957,0.008883,0.153564,0.399454,0.828209,-0.735580,0.006013
406,-0.052663,-0.116848,-0.069491,0.096545,0.102235,-0.238627,0.287917,0.254923,0.127005,-0.381151,-0.012717,0.282520,0.188910,0.082984,0.072223,0.260287,0.396320,0.445566,-0.206945,0.028573
407,0.101358,0.005084,-0.237224,0.270674,0.204767,-0.301531,0.127475,0.193576,-0.021037,-0.316173,-0.035400,0.159824,0.173689,-0.071651,-0.034730,0.257952,0.281433,0.519099,-0.450485,-0.225007
408,-0.091945,-0.150545,-0.082067,0.341890,0.393741,-0.153632,0.395137,0.049562,0.256913,-0.156822,-0.386271,-0.093853,0.261037,0.213209,0.046854,-0.065618,0.315471,0.780037,-0.332242,0.165044
409,0.131078,-0.106698,-0.342020,0.009992,0.085096,0.067011,0.362583,0.569131,0.331126,-0.439360,0.116405,0.107318,0.337482,0.101573,-0.084785,0.290299,0.204882,0.598115,-0.590022,-0.311263
410,-0.343385,-0.259954,-0.000802,0.410788,0.396713,0.049977,0.638095,0.187946,0.387240,0.074267,-0.462717,-0.124084,0.454641,0.143423,0.367246,-0.023023,0.330016,0.860550,-0.574574,0.443889
411,-0.117339,-0.264505,-0.004571,0.218127,0.343054,0.066424,0.498471,-0.050724,0.444872,0.299824,-0.456029,0.068162,0.437716,0.051248,0.234894,-0.076421,0.235161,0.224157,-0.514825,0.456886
412,0.073777,0.025071,-0.296580,0.516329,0.230439,-0.512549,0.275095,0.255616,-0.193077,-0.430342,0.081532,0.251225,0.411852,-0.090504,-0.035681,0.403762,0.423310,0.966457,-0.783669,-0.333530
413,-0.087566,-0.130973,-0.024376,0.335091,0.362753,-0.154163,0.351745,0.106182,0.201178,-0.167306,-0.242043,-0.002703,0.309179,0.065019,0.136657,0.072035,0.253846,0.547273,-0.427190,0.084798
414,0.090119,0.032031,-0.362456,0.453172,0.288210,-0.680220,0.197422,0.289822,0.010260,-0.727198,-0.084426,0.456795,0.440894,-0.095929,-0.086514,0.524469,0.452503,0.789121,-0.628963,-0.255507
415,0.037305,0.008020,-0.230825,0.434976,0.546349,-0.325619,0.442776,0.115848,0.087863,-0.617042,-0.260802,0.143233,0.444172,-0.065506,0.112749,0.281500,0.483088,0.954262,-0.611674,-0.108584
416,0.081725,-0.064374,-0.182090,0.305511,0.293121,-0.072060,0.296238,0.166816,0.053869,-0.226630,-0.253160,0.124191,0.296720,-0.036304,0.112440,0.120663,0.365187,0.493212,-0.705800,0.099421
417,-0.210262,-0.117691,-0.136621,-0.105584,0.092200,-0.153506,0.326815,0.039419,0.216203,-0.333645,-0.082098,0.052265,0.204556,0.236779,0.092520,0.079705,0.148147,0.521730,-0.018319,0.044366
418,0.022951,-0.105475,-0.461723,-0.070570,0.080011,-0.012321,-0.020132,0.430756,0.174597,-0.362729,-0.043617,0.294407,0.308580,0.049023,-0.009944,0.174809,0.052234,0.271387,-0.505981,-0.097530
419,0.069820,-0.069914,0.132595,0.296478,0.309726,0.074610,0.399193,0.073507,0.015400,-0.244410,-0.187672,-0.027025,0.201510,-0.040430,0.004956,0.089670,0.331263,0.283841,-0.197451,-0.088438
420,0.027155,-0.047686,-0.304885,0.449283,0.382291,-0.244073,0.291911,0.253453,0.177206,-0.570025,-0.268227,0.167031,0.608684,-0.014312,0.067609,0.270262,0.454214,0.795283,-0.799974,-0.068780
421,0.196979,0.040745,-0.056841,0.364048,0.383367,-0.043323,0.304119,0.303889,0.020858,-0.466707,-0.157330,0.074614,0.310083,-0.188010,0.014815,0.240848,0.407641,0.550010,-0.510560,-0.217712
422,-0.173817,-0.063107,-0.396656,0.630367,0.439458,-0.537715,0.311956,0.306511,-0.064146,-0.495176,-0.062309,0.358637,0.598093,-0.235029,0.001527,0.242311,0.456163,0.958719,-0.827331,-0.266783
423,-0.018312,-0.057758,0.198271,0.427794,0.187257,-0.158302,0.292401,0.190524,-0.175417,-0.303485,0.045841,0.185056,0.156834,-0.197029,-0.152228,0.306080,0.292921,0.407659,-0.248437,-0.212931
424,-0.061576,-0.082330,-0.117424,0.068023,0.105128,-0.049951,0.141537,0.170250,0.180534,-0.276445,-0.113599,0.094345,0.330801,0.003417,0.084163,0.107104,0.171931,0.324459,-0.400517,0.058615
425,-0.101492,-0.051537,-0.297933,0.368949,0.130658,-0.547732,0.100908,0.095936,-0.107833,-0.260913,-0.116329,0.304359,0.358473,-0.269687,0.094010,0.209846,0.215100,0.448742,-0.680676,-0.177636
426,-0.007195,-0.005398,-0.311613,0.294229,0.104262,-0.476294,-0.110869,0.089438,-0.137377,-0.255307,-0.038211,0.406241,0.145013,-0.205002,0.082538,0.291967,0.015326,0.348640,-0.456851,-0.390702
427,-0.003392,-0.109935,-0.002140,0.509180,0.288333,-0.081820,0.480553,0.236718,0.096365,-0.249926,-0.201144,-0.017319,0.398762,-0.121822,0.035204,0.086273,0.421985,0.755180,-0.501802,0.024470
428,-0.070748,0.016401,0.131692,0.112094,0.029415,-0.024238,0.098859,-0.012594,0.005321,-0.027691,-0.046302,0.006729,0.219658,-0.065205,0.096562,-0.010440,0.194626,0.172298,-0.209554,0.069727
429,-0.054013,-0.100467,-0.152127,0.497054,0.362188,-0.388322,0.371853,0.309038,0.086535,-0.377663,-0.162950,0.137958,0.521678,-0.144183,0.071995,0.361326,0.402617,0.725884,-0.803855,-0.052120
430,0.008964,0.040202,-0.177274,0.331985,0.217177,-0.258174,0.274387,0.136610,0.019736,-0.302756,-0.088772,0.106975,0.298997,-0.073077,0.019679,0.150605,0.250863,0.571182,-0.460572,-0.088619
431,-0.023218,-0.004564,-0.007163,0.410303,0.201635,-0.226938,0.293735,0.223407,-0.027876,-0.244913,-0.040454,0.091655,0.410765,-0.148523,0.038119,0.202002,0.369442,0.619186,-0.513563,-0.057597
432,0.017438,0.062340,-0.319662,0.051422,0.322992,-0.056100,0.385349,-0.023204,0.197623,-0.431254,-0.230278,-0.013539,0.332130,0.056773,-0.107625,-0.000406,0.347869,0.563548,-0.277496,0.000289
433,-0.085937,-0.106258,-0.245509,0.336055,0.265605,-0.295461,0.310380,0.183273,0.101913,-0.301562,-0.077124,0.116118,0.435288,-0.052093,0.051998,0.278059,0.252673,0.761636,-0.532549,-0.046587
434,-0.119206,-0.043976,0.141088,0.318242,0.006258,-0.043515,0.263803,0.031830,0.131063,-0.154644,-0.135113,-0.083104,0.463604,-0.091325,0.082334,0.042622,0.284541,0.496027,-0.195446,0.232730
435,0.032644,-0.040693,-0.032529,0.019978,0.041666,-0.067029,0.063570,0.137819,0.072089,-0.216007,-0.165311,0.058320,0.210403,-0.107126,-0.060828,0.005502,0.044609,0.305011,-0.352191,0.039537
436,0.018081,-0.095180,-0.196162,0.350305,0.273708,-0.260515,0.352763,0.222528,0.058475,-0.342661,-0.135865,0.083343,0.392677,-0.080120,-0.011450,0.223747,0.301249,0.665085,-0.524143,-0.096950
437,0.030020,-0.027081,-0.227953,0.326984,0.329059,-0.197029,0.254707,0.180906,0.062758,-0.370582,-0.133258,0.028671,0.471922,-0.006626,0.010989,0.135404,0.253709,0.672999,-0.511571,-0.130158
438,0.040737,0.007358,0.157030,0.456821,0.246906,-0.104668,0.328331,-0.005706,-0.157515,-0.259931,-0.071771,0.026803,0.197782,-0.186917,-0.102398,0.253001,0.175088,0.457978,-0.258909,-0.319524
439,-0.101668,-0.021889,-0.120459,0.340771,0.288115,-0.322686,0.393724,0.331251,0.098360,-0.516259,-0.057696,0.189109,0.442000,0.047219,0.135794,0.252366,0.567090,0.768438,-0.439828,-0.188320
440,0.082122,0.097567,-0.072131,0.249339,0.138562,-0.243134,-0.091952,0.265084,-0.064871,-0.175792,0.055571,0.084868,0.195835,-0.123873,-0.094724,0.229847,0.126815,0.444047,-0.576070,-0.133303
441,0.016580,0.059989,-0.125881,0.347295,0.202867,-0.208525,0.081380,0.293633,-0.023314,-0.226888,-0.041782,0.140240,0.353364,-0.107017,-0.051688,0.211279,0.204523,0.672035,-0.661079,-0.156991
442,-0.185254,-0.298132,-0.270459,-0.277569,-0.029883,-0.624635,-0.051985,0.110236,0.038798,-0.002340,0.249257,0.457071,0.234006,-0.028248,0.080098,0.353191,-0.108248,-0.004009,-0.402987,-0.121557
443,0.103951,0.078459,-0.012514,0.141756,0.063067,-0.268680,-0.063478,0.109391,0.105186,0.010892,-0.028924,0.054773,0.043685,-0.158557,-0.126972,0.034836,0.005027,-0.023414,-0.445465,-0.093757
444,0.118035,0.232153,-0.338531,0.094651,0.238598,-0.175301,-0.026132,0.219237,0.092094,-0.597563,-0.145489,0.120906,0.317678,0.051359,-0.025696,0.132781,0.289446,0.292772,-0.344564,-0.258194
445,0.289166,0.130700,-0.081257,0.364781,0.443761,-0.100546,0.404754,0.073534,-0.058824,-0.567271,-0.274953,0.190181,0.142748,-0.185646,-0.014813,0.396073,0.363334,0.411925,-0.475676,-0.315588
446,0.201067,-0.025006,-0.204785,0.481303,0.369354,-0.175784,0.255197,0.029630,-0.346327,-0.493721,-0.278996,0.459524,-0.064617,-0.355770,-0.011486,0.539145,0.303370,0.452056,-0.546022,-0.490008
447,0.326846,-0.009040,-0.183744,0.535887,0.500582,-0.130639,0.369724,0.096332,-0.204920,-0.591593,-0.339815,0.345994,0.006488,-0.397416,-0.044777,0.500577,0.416235,0.536360,-0.629995,-0.452631
448,-0.102535,-0.027033,-0.506042,0.587697,0.070959,-0.749359,-0.027409,0.239554,-0.489320,-0.125562,0.061136,0.750565,0.054413,-0.345848,0.041125,0.574960,0.155934,0.785739,-1.046471,-0.503179
449,0.177820,0.117483,0.021266,0.228840,0.343906,-0.020315,0.324305,0.123914,-0.037007,-0.277067,-0.198107,0.082199,-0.075637,-0.182026,0.041241,0.310050,0.410849,0.250332,-0.318785,-0.262912
450,0.011287,-0.067075,-0.314111,0.563803,0.397574,-0.361799,0.291280,0.196620,0.151964,-0.414371,-0.188698,0.234206,0.480657,-0.084208,0.063020,0.233823,0.359581,0.763032,-0.786179,-0.103585
451,-0.007252,-0.049172,-0.180094,0.433380,0.363312,-0.210567,0.372270,0.251488,0.087473,-0.345303,-0.133698,0.100210,0.487522,-0.083432,-0.003481,0.211528,0.408609,0.768100,-0.685535,-0.125433
452,-0.007343,-0.070221,-0.203813,0.490473,0.318933,-0.311541,0.256689,0.229273,0.062629,-0.431953,-0.111217,0.078109,0.518214,-0.066454,0.036714,0.237733,0.374403,0.754579,-0.611507,-0.059874
453,-0.042829,-0.085938,-0.154698,0.192822,0.206344,-0.134770,0.227354,0.201578,0.058419,-0.250407,-0.052659,0.102589,0.326292,-0.057440,-0.011576,0.159236,0.199665,0.505702,-0.427681,-0.084644
454,0.061384,-0.176693,-0.144448,0.602483,0.531896,-0.290773,0.517955,0.118473,0.221505,-0.295223,-0.416026,-0.039020,0.422577,0.129840,-0.023508,0.013026,0.534382,0.919852,-0.522618,0.024176
455,0.055234,-0.199551,-0.103255,0.493348,0.383102,-0.137262,0.360802,-0.037635,0.264438,-0.193274,-0.412486,-0.163493,0.269424,0.219917,-0.103478,-0.164180,0.414565,0.606322,-0.146642,-0.012326
456,0.041360,-0.191760,-0.129336,0.511635,0.425172,-0.146112,0.399481,-0.029066,0.264507,-0.189915,-0.411910,-0.161874,0.283133,0.236322,-0.064650,-0.140085,0.421178,0.657914,-0.195816,0.003627
457,-0.032954,0.051961,-0.142065,0.420167,0.419547,-0.160335,0.307213,0.245046,-0.030046,-0.524384,-0.227703,0.043966,0.377588,-0.136979,0.033563,0.236360,0.524011,0.717490,-0.599571,-0.142274
458,-0.094958,-0.046856,-0.121219,0.178967,0.144602,-0.096046,0.116275,0.055029,0.078682,-0.170333,-0.147889,0.054101,0.296978,0.091704,0.023967,0.093687,0.178480,0.309632,-0.356594,-0.001748
459,0.057915,0.035282,-0.100495,0.498150,0.445443,-0.188583,0.398171,0.244346,-0.014253,-0.555421,-0.208326,0.126883,0.373819,-0.073169,-0.008645,0.255758,0.490299,0.694576,-0.552978,-0.279844
460,0.171637,-0.131489,-0.195786,0.253643,0.245606,-0.103451,0.322659,0.234422,0.066198,-0.329017,-0.089734,0.202211,0.115089,-0.057904,-0.031285,0.245776,0.239132,0.512017,-0.541932,-0.093606
461,0.113782,-0.041843,-0.151105,0.677165,0.414632,-0.473687,0.580236,0.313167,-0.021327,-0.580127,-0.071358,0.250973,0.563194,-0.229950,-0.068204,0.452475,0.550681,1.094561,-0.863022,-0.192642
462,0.135662,0.077489,-0.058021,0.130808,0.303881,-0.000389,0.181410,0.219090,0.047101,-0.269260,-0.042810,-0.006314,0.180989,-0.062186,0.032110,0.109805,0.324637,0.341265,-0.402796,-0.098904
463,0.044155,-0.076992,-0.227447,0.600411,0.531722,-0.432513,0.565377,0.242506,-0.001213,-0.547373,-0.164858,0.185151,0.529924,-0.219238,-0.096416,0.417941,0.514740,0.982513,-0.780983,-0.280981
464,0.212159,0.172292,-0.057061,0.292324,0.327038,-0.193152,0.247804,0.042981,-0.064323,-0.294824,-0.045919,0.067284,0.015695,-0.100628,-0.064302,0.295711,0.253029,0.333214,-0.327964,-0.347082
465,0.032204,0.127772,0.027054,0.246551,0.036847,-0.233571,-0.138432,0.154265,-0.085055,0.046105,0.147274,-0.027457,0.019450,-0.093251,-0.159937,0.111888,0.019863,0.222441,-0.327203,-0.087854
466,0.128377,-0.060777,-0.036591,0.411769,0.325516,-0.286051,0.443762,0.157090,-0.193991,-0.440898,-0.047833,0.122689,0.231043,-0.139447,-0.028713,0.297195,0.408737,0.655982,-0.414767,-0.328456
467,-0.067878,0.011274,-0.091154,0.343665,0.231805,-0.369491,0.065018,0.477607,-0.073901,-0.087338,0.023817,0.173627,0.356264,-0.221423,-0.073134,0.365776,0.196759,0.790842,-0.950526,-0.277156
468,0.022235,0.032015,-0.116524,0.385046,0.443164,-0.306422,0.375640,0.481091,0.033903,-0.296118,-0.104072,0.206796,0.443581,-0.256019,0.013296,0.313430,0.395793,0.765495,-1.042752,-0.137171
469,0.059694,-0.005665,-0.261763,0.378139,0.207861,-0.281445,0.279715,0.337575,0.046313,-0.304842,-0.053753,0.174213,0.402205,-0.032938,0.036671,0.231527,0.299439,0.735926,-0.651591,-0.113639
470,0.322667,0.175938,0.254431,0.578585,0.280703,-0.245703,0.210253,0.214881,-0.260878,-0.315072,0.071601,0.106921,0.101163,-0.314803,-0.067484,0.461495,0.419220,0.518409,-0.272662,-0.511657
471,0.077996,-0.010038,-0.053141,0.551730,0.481565,-0.297724,0.410654,0.112459,-0.137997,-0.450039,-0.214663,0.171459,0.228232,-0.305249,-0.107085,0.325310,0.412615,0.512723,-0.495582,-0.445659
472,0.059970,-0.124228,-0.085473,0.380352,0.395445,-0.227165,0.370828,0.235668,0.062256,-0.401988,-0.076041,0.074263,0.359329,-0.068889,-0.017415,0.253846,0.431448,0.716784,-0.607159,-0.046705
473,0.191630,0.047016,-0.030427,0.167407,0.166954,-0.034478,0.117435,0.122450,-0.030719,-0.205615,-0.003600,-0.009833,0.061710,-0.203552,0.051914,0.157508,0.240088,0.233263,-0.208158,-0.168433
474,-0.079123,0.027983,-0.034075,0.215749,0.018198,-0.215526,-0.047589,0.152559,-0.137700,-0.298357,-0.053528,0.207537,0.170424,-0.224336,0.020705,0.224272,0.191245,0.215974,-0.247789,-0.211039
475,-0.104240,-0.029918,-0.118206,0.172560,0.145147,-0.200797,0.146850,0.231272,0.190242,-0.322543,-0.072380,0.212532,0.303565,0.192281,0.145344,0.102431,0.302693,0.403402,-0.237922,-0.051967
476,0.050117,-0.005024,0.013095,0.309791,0.143234,0.000904,-0.012682,0.119706,0.010688,-0.086306,-0.137648,0.155448,0.091459,-0.064691,-0.033218,0.149610,0.151817,0.091352,-0.309379,0.043006
477,-0.206331,-0.244003,0.025468,0.522344,0.435162,-0.033240,0.583467,0.169862,0.293324,-0.085576,-0.451159,-0.054223,0.451820,0.138422,0.152151,-0.063964,0.405492,0.832917,-0.460000,0.347796
478,0.031688,-0.158379,-0.054620,0.321636,0.296888,-0.100940,0.358773,0.099126,0.127764,-0.216401,-0.263344,-0.083310,0.239971,0.147583,-0.065512,-0.035003,0.313803,0.583091,-0.267219,-0.016298
479,0.110087,-0.304025,-0.019561,0.695686,0.329397,-0.033730,0.469848,0.030199,0.215434,-0.278290,-0.448230,-0.041031,0.357656,0.124664,-0.110517,-0.036468,0.438418,0.588440,-0.224411,0.057213
480,-0.049373,-0.115977,-0.097460,0.292327,0.354235,-0.147312,0.389101,0.115728,0.120358,-0.153271,-0.228978,-0.038262,0.282253,0.123403,0.025728,0.016537,0.274803,0.627195,-0.324021,0.094365
481,-0.143566,-0.202753,-0.183054,0.160770,0.040231,-0.293726,0.096163,0.207393,0.067270,-0.168377,0.049615,0.110829,0.345313,-0.134618,-0.016318,0.107695,-0.040828,0.424172,-0.515321,0.052459
482,-0.038675,0.034446,-0.139147,0.169240,0.243769,-0.140432,0.080354,0.084573,0.102092,-0.323825,-0.195744,0.046237,0.377645,0.184468,0.074305,0.088342,0.227716,0.469246,-0.361738,0.001263
483,-0.154641,-0.084575,-0.299577,0.464936,0.171390,-0.431327,0.120687,0.136845,-0.157024,-0.269180,-0.088269,0.406744,0.338942,-0.262639,0.021583,0.241957,0.368829,0.622862,-0.623339,-0.260469
484,0.147946,-0.038013,-0.222513,0.286185,0.304745,-0.448860,0.091926,0.224742,0.083345,-0.399848,-0.053006,0.283391,0.335254,-0.207892,-0.009415,0.212859,0.308998,0.695713,-0.543243,-0.230041
485,-0.056921,-0.096111,-0.168010,0.272514,0.228599,-0.203155,0.262609,0.228226,0.036743,-0.289516,-0.059085,0.112989,0.421638,-0.073606,-0.004674,0.169766,0.181415,0.589772,-0.533467,-0.094241
486,0.070841,-0.046389,0.043134,0.022252,-0.103924,-0.092753,0.059738,0.269000,0.069363,-0.115776,-0.121130,0.166433,0.161390,-0.223591,-0.113549,0.025465,-0.040252,0.106198,-0.661360,0.087341
487,-0.038654,-0.025628,-0.109530,0.214690,0.220497,-0.171062,0.234687,0.041150,0.024352,-0.172113,-0.131076,0.062685,0.254489,0.033968,0.041895,0.050138,0.184696,0.427815,-0.347680,-0.009493
488,-0.228826,-0.212532,-0.201255,0.621837,0.583602,-0.146987,0.750873,0.236563,0.357396,-0.229099,-0.501961,0.022983,0.731529,0.133814,0.199393,0.044203,0.521071,1.238093,-0.898397,0.264392
489,-0.103484,-0.029767,-0.064302,0.372829,0.324797,-0.219137,0.351142,0.119148,0.149371,-0.333460,-0.194609,0.095078,0.471474,-0.127111,0.017676,0.061753,0.390689,0.598112,-0.600454,0.106972
490,-0.084190,-0.005344,-0.019312,0.291132,0.286036,-0.178010,0.316341,-0.003736,0.006574,-0.290474,-0.168141,-0.013224,0.438686,-0.068562,0.013142,0.018852,0.293632,0.578684,-0.396975,-0.020243
491,0.000692,0.032469,-0.256694,0.360442,0.295099,-0.223365,0.249200,0.229714,0.031557,-0.381067,-0.149441,0.055738,0.362909,-0.033155,0.020322,0.150208,0.277794,0.586777,-0.508542,-0.107617
492,-0.034221,-0.024528,-0.090086,0.186151,0.248033,-0.239849,0.204777,-0.015882,-0.046670,-0.202685,-0.034253,0.067761,0.302248,-0.054931,0.036219,0.080244,0.188208,0.343089,-0.308455,-0.098867
493,0.072840,-0.040263,-0.036366,0.593218,0.359956,-0.286832,0.359709,0.240225,0.021438,-0.394177,-0.196946,0.131251,0.419191,-0.072776,-0.035972,0.206132,0.368537,0.833330,-0.626777,-0.086767
494,0.017505,-0.097214,-0.091068,0.245167,0.210413,-0.338269,0.112435,0.096189,0.043015,-0.151398,-0.059867,0.133778,0.140928,-0.109602,0.010552,0.052258,-0.110126,0.312307,-0.263528,-0.151712
495,0.106965,-0.097264,0.022728,0.213815,0.078777,-0.232409,0.103944,0.194091,0.003359,-0.181940,-0.082658,0.158768,0.182888,-0.145913,-0.086506,0.070128,0.121563,0.370646,-0.498764,-0.043430
496,-0.057493,-0.101851,-0.191081,0.412256,0.273704,-0.232976,0.359757,0.141183,0.128195,-0.326106,-0.145108,0.007989,0.414521,-0.024715,0.059007,0.120473,0.280844,0.717081,-0.577622,0.087373
497,0.001817,-0.088603,-0.022574,-0.026545,0.116295,0.145639,0.434843,0.210511,0.075223,-0.442214,-0.155831,-0.064822,0.312243,-0.074880,-0.226202,-0.031464,0.297834,0.398017,-0.478747,0.270036
498,0.047686,-0.058837,-0.114998,0.280597,0.270466,-0.213052,0.326095,0.183775,0.103622,-0.143394,-0.174761,0.085178,0.314193,-0.054492,0.049634,0.070760,0.337221,0.457660,-0.455866,-0.039917
499,0.136785,0.052144,0.239292,0.738099,0.071451,-0.629544,0.081575,0.030003,-0.261095,-0.192826,0.077865,0.117687,0.507955,-0.391498,0.031884,0.330541,-0.118906,0.808331,-0.310325,-0.482026
500,0.073358,0.082517,0.005211,0.344541,0.011416,-0.376051,-0.026378,0.087845,-0.258221,0.133781,0.329121,0.114696,-0.022975,-0.190424,-0.182301,0.446767,0.152745,0.594004,-0.481602,-0.412211
501,0.000462,-0.139914,-0.016251,0.140377,0.053182,-0.286358,0.188106,0.406418,0.022076,-0.370627,-0.296803,0.287574,0.433698,-0.301564,-0.120288,0.050545,0.117070,0.466519,-0.862784,0.116320
502,0.120619,-0.050281,-0.013044,0.185404,0.142264,-0.299119,0.024193,0.168027,0.101464,-0.199629,-0.137092,0.097242,0.161994,-0.154064,-0.068134,0.010729,0.097834,0.310018,-0.497766,-0.016685
